,id,tweet,label
366,1509492075351650313,"@ErenLeviItis @MrThunderCrypto @WinWinCoins2WC @Betero Betting apps? Betero is the answer. See you on telegram! ❤️
@Judesvill @JingBraga @TimDraper @brian_armstrong @Bitcoin 
#AwesomeProject #FavoriteSportOfAllTime #GreatMindGreatWork #Crypto",
367,1509492070594998280,"@unFederalreser1 👍This project is soo good 
And iam interested i will 
Support the project. 🥰🥰
 I hope success ur project 👍
  It will go to moon🌹👍

@AftabSk7312 
@ohedul7312 
@Mehebub62 
@dulal973 

 #crypto #digitalassets",
368,1509492066186846212,"Trading lessons I've recently learnt trading #stocks &amp; #crypto. Be greedy when others are greedy, but know when to take a profit. Be fearful when others are fearful, but BTD when the dip dips. Pull the trigger when the set up is right, but don't oversize so you can be wrong.",
369,1509492066052575235,"@AltcoinWorldcom Yes I agree, with us holding it for the next few years can make us rich, please research $KUNCI 💎💎💎🚀🚀🚀 

#KunciArmy #KunciCoin #altcoin #1000xgem #DYOR #community",
370,1509492061573103620,"@Cylumfinance good project  #CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #Ethereum 
@alibigh16483379 @ali63149164 @Sima91463757 @malih1364 @FatmhGhm @Ali70873240",
371,1509492059215839232,"@nonoalways2 @GreedySyndicate @Beterocoin Follow them on twitter and join the telegram! Be part of betero's amazing community! @elonmusk @brian_armstrong @aantonop @APompliano @saylor 
#cryptocurrency #Cryptos #sportsbets #SportsPicks #footballloverstoken #token #CoinMarketCap",
372,1509492058561687555,Slow 15 | Normal 20 | Fast 35 | Instant 43.2 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,
373,1509492051108405248,"@KratosDao @optimismPBC Easy access to information. You are encouraged to visit the site and learn more
#Optimism 
#KratosDAO 
#DAO 
#cryptocurrency",
374,1509492047241170955,"Pairs:MANAUSDT 
 SELL:2.77600
 Time :3/31/2022 2:24:13 PM
 Average Decision:46.65435 FifteenMinutes 
 Estimated Direction: DOWN
 #BTC #XRPBNB #Bitcoin #RSİ #Bollinger -It is not investment advice. You can visit our profile for your own alarms. YTD. 2:24:56 PM",
375,1509492038655434756,"@zuckerswap Good project! Waiting for moony trand! #Airdrop #ZuckerSwap #BSCGems #BSC #cryptocurrency #Presale
@RodyginOleg @Aleksan23437666 
Metamask: 0x8ADafCb9262E72Eefc7b050e8731DEEAF2251AC9",
376,1509492033664212998,"@Ki_Foundation @CitadelDAO great addition!!!
#cryptosociety #defi #kifoundation #crypto",
377,1509492031831248900,"@AirdropStario I'm happy i participate
This project and thank you Team i hope
Success ur project 💓❤️👌🚀

@badshah_sujan @niloy03212003
@limonch34163459
@ShajamalIslam5

#cryptocurrency #Airdrop #BSC #Bitcoin #USDT #SquadX #SXC #Airdropstario",
378,1509492023581351936,"@ErenLeviItis @gemhostofficial @al7iyat @Airdrop_Exp @ParabolicGuy @Miss_Crypto_4 @ForOglesby @Beterocoin This is new for me, looks great and promising! BETERO for the win 🚀🤑 @SatoshiLite @ToneVays @APompliano #sportsbetting #crypto #betero $BTE #cryptocurrencies #SportyBet #coin #cmc #cgc #gem #sports",
379,1509492022000103425,"Great news. I like the company grow. Believe in Your success this year. Carefully following Your development, I joined the project and will strongly support him. #SeasonalTokens #CryptoMining #Cyclicallnvesting #BTC",
380,1509492013296754689,"13352) Current #Bitcoin Price is $47186 #BTC #Crypto
Indicators Daily:
RSI: 68.3
MA(20): 42876
MA(50): 41444
MA(200): 48295
Bollinger B. lower/upper: 36921/48832

#Ethereum Price is $3406 #ETH
RSI: 72.6
MA(20): 2985
MA(50): 2856
MA(200): 3488
BB: 2424/3546

#VAIOT Price: $0.062",
381,1509491999405129732,"@Cointelegraph @intotheblock #Bitcoin is regaini g its strength , The move towards 50k as begun but there is some important things to consider
Expect $50K this week
@austin_hilton_ is a super underrated Specialist who has great insights Tips &amp; TA on #BTC   been taking them seriously",
382,1509491992824369152,"@Elf_Matrix @Cyborg86nft I really believe that this project will really go a long way to put smile in our face.😊🚀🚀
@Tonni032 
@joishreelima 
@Sharif_0897 
#Airdrop #Crypto #NFTs",
383,1509491986298208261,"@Cylumfinance @bscscan Good project
@r_ryy4 @r_ryy2 @r_ryy3 @rafijubayer18 @jubayerdcd
#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ET",
384,1509491970980610056,@bbntoken This project is exactly the structure that combines a brilliant and innovative idea with a strong and creative team.#BuyBBNToken #bbntoken #bbnt #Invest #investing #crypto #Financial Freedom #Cryptos #BinanceSmartChain #DeFi #Bscgem #altcoinseason #bnb,
385,1509491960276418566,"Current Bitcoin Price:
USD $47,212.64
GBP £35,986.18
Euro €42,557.57
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",
386,1509491957382275079,"@BscGemSniper @binance $KUNCI of course! 19 listing in 40 days, big project, strong community, &amp; have a lot great utility @Kuncicoin_id #KunciArmy #KunciCoin #Altcoin #1000xGem #DYOR #Community #Kuncicoin_id",
387,1509491949987803137,"@EthaxCrypto  I am very overwhelmed and very hopeful to see this project of yours, I wish this project the best of success.#ethaxcrypto #ethaxtoken #DEX #msg #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin",
388,1509491948494725131,"Top 10 #Cryptocurrency Live Prices: 
(07:25 AM . Mar 31,2022)

#BTC $47220.93
#ETH $3411.35
#BNB $447.49
#DOGE $0.15
#SHIB $0.0000277570
#AXS $65.76
#MANA $2.78
#UNI $12.12
#GM $0.0000338153
#KISHU $0.0000000018

Comments! Which coins would like to be listed?",
389,1509491948402454531,@TİFiToken #czbinance #altcoin #metaverse #airdrop #metaversecoin #elonmask #btc #TİFiToken,
390,1509491948192604164,"From Tomorrow 30% tax will implement.

Comment your future plan⬇️⬇️

#cryptotaxindia #cryptocurrency #Bitcoin",
391,1509491925417869317,"When we try to learn something new, we need to process a lot of information, often not the one that we need. Let's be closer to each other and share the necessary  .#GRN #GRNGRID #Sustainableblockchain #DeFi #cryptocurrency",
392,1509491917024866304,@ArabianCamels really ! registration mist is 0.5 #ETH,
393,1509491915972096003,#crypto is the future of money! #crypto is a great way to invest your money! #crypto is a great way to protect your money!,
394,1509491900813877248,"@AltcoinWorldcom It's one thing to invest and another to invest in the right project.

$50,000 is huge and I will advise you make good research before investing and taking a good look at $UFT of @UniLend_Finance won't be a bad idea.

#UFT
#UniLend
#Invest
#DeFi
#Crypto",
395,1509491897328607249,"@ErenLeviItis @NischalShetty @Beterocoin I really like this sport betting app called betero. Such a great project. 🏈❤️
@anjean_braga @saylor @aantonop @APompliano @Bitcoin @VitalikButerin @elonmusk @brian_armstrong @SatoshiLite
#WayToTheFuture 🤑 #GreatSport #MajorFootball #Crypto",
396,1509491887379472392,"@cisa_btc 🏁 Welcome the future of #GameFi 🏎️ 🎮 
#VAIOT is bringing the gaming experience that #crypto deserves: 
👾 Immersive gameplay with #AI NPC’s
🎯 #Metaagreements for contracts, missions, rewards
#IBCGang #VAIOTRevolution",
397,1509491873102000128,"According to the data of the masters on the Ouke cloud chain, the current Ethereum 2.0 deposit contract address has received 10,866,610 ETH, accounting for 9.20% of the current circulation of Ethereum. #ETH #cryptocurrency",
398,1509491837026783232,"@PeteLau @oneplus the project is very good, really hope the project grows stronger I believe in you. Wish the project grow stronger and stronger, thank you
@utpolsarker69
@RubelAhmed00
@Nayak_189
@Khan9Alve
@mdmizan49

#Airdrop #Crypto #NFTs",
399,1509491825870094342,@Cylumfinance good project  #CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH,
